r_nsa,r_necklen,r_neckhead,r_headoff,r_lt,r_shaftax,r_headr
32.174226886867395,26.75851544139725,0.563128801282647,-31.508904892005994,31.799999999999997,9.54326521684458,23.758787847867996
22.468736519998696,21.425614309278405,0.44622754045189017,8.74042514200745,30.942857142857132,23.092186315876585,24.007498828491066
27.63084960441197,28.425437343942733,0.5507316619156207,-21.702232026508216,42.92957746478872,21.78914624000179,25.80697580112788
22.706075941020718,27.345266074676104,0.5298037686670941,-0.3386056056195912,50.71875,33.26829959822744,25.80697580112788
17.8431984806969,29.66417859409173,0.6330181454932843,8.085362449618808,52.425,34.13455728913313,23.430749027719962
18.461532260131705,30.377546522845286,0.6328655525592768,-2.635291543491752,47.55,32.95744404004811,24.0
19.174585281672623,35.16217486738144,0.7989752774083201,-10.567010533195178,39.009375,21.586664289102323,22.004544985070698
16.34934023657766,33.78689905481533,0.7153875525619476,17.45219721810951,35.9625,22.207158404311812,23.614402384985315
25.97707823068349,51.14670034437887,0.9533969672078838,43.98792647886799,5.528571428571425,7.747995320824576,26.82340205788937
36.49924337195022,40.90772813873294,0.7616635560031961,-46.02970579753585,25.55130784708249,3.0710759723794707,26.854198166835545
24.984788003172994,42.735595662917945,0.7740126999566262,31.023682229791437,28.66666666666666,10.794834398840603,27.606520968785617
19.056021261661467,35.430897294093384,0.6394510500102976,-14.488953151666543,38.349295774647885,19.34620061075924,27.70415131347647
